id_item,price,info,fullname,gb_link,gb_info
24498,"2.5ml / 38,000",결점을 화사하고 자연스럽게 커버해주는 컨실러. 피부와 완벽히 하나가 되어 번들거리지 않으며 필요할 때 즉시 쉽게 수정 화장을 할 수 있어 이동 시에는 파운데이션 역할을 대신해 줍니다.,랑콤 뗑 미라클 라이트 컨실러,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29325&TipSeq=36262,[2011.04.13] 11화 Ⅰ. 스피드 메이크업 - Face(4.4.8권법)
32155,"7g / 13,000",자연스러운 발색으로 헤어 라인을 정리해주는 파우더 타입의 헤어 퍼프,더페이스샵 퀵 헤어 퍼프 (다크 브라운/내추럴 브라운),,
22987,"13ml / 39,000",슈퍼모델처럼 입체적인 얼굴을 연출해주는 핑크 펄의 리퀴드 하이라이터,베네피트 하이 빔,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29357&TipSeq=36039,[2011.11.23] 43화 Ⅰ. +5살 럭셔리 페이스 베이스 메이크업
32154,"7g / 30,000",번모 고민을 해결하여 풍성하고 또렷한 얼굴 라인을 연출해 주는 헤어쿠션 메이크업,려 헤어 쿠션 (짙은 갈색/자연 갈색),,
32050,"29g / 32,000",진주 추출물과 화이트 플러워 콤플렉스의 즉각적인 톤업 효과로 환한 달처럼 밝고 생기있는 피부톤을 연출해 주는 미백 달빛크림,문샷 문브라이트 크림,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32058&TipSeq=50349,[2017.02.26] 2화 Ⅰ.최초공개 블랙핑크 REAL 애정템
10830,"50ml / 37,000",바르는 순간 피부온도를 내리고 천연보습인자를 깨워 수분을 채워주는 젤 타입 수분크림,라네즈 워터뱅크 젤크림 EX,,
27553,"15ml / 28,000",강력한 반짝임을 주면서도 두터운 느낌이나 끈적이는 느낌이 적은 립글로스입니다,에스티로더 하이 글로스 울트라 브릴리언스 (01 클리어),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29386&TipSeq=36482,[2012.07.25] 25화 Ⅱ. baby & lady 메이크업 - 볼 & 입술
26919,"27ml / 55,000원","모공, 잔주름 등 감추고 싶은 피부 결점을 자연스럽게 커버해주는 리퀴드 파운데이션으로 피부에 가볍게 밀착되어 매끈하고 윤기 나는 도자기 피부 연출이 가능하다.",슈에무라 아키텍트 스무딩 플루이드 파운데이션,,
32049,"3.25ml / 39,900",극강의 color와 뛰어난 발색력을 자랑하는 립,카일리 코스메틱 카일리 매트 리퀴드 립스틱,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32058&TipSeq=50349,[2017.02.26] 2화 Ⅰ.최초공개 블랙핑크 REAL 애정템
32892,"30ml / 60,000",초고화질 UHD화면에도 결점 없이 완벽한 피부를 연출해 줄 파운데이션,ULTRA HD 파운데이션,,
28311,2.5g / 9900원,은은한 펄 함유&그라데이션 연출&크리미한 질감,메이블린 뉴욕 아이스튜디오 다이아몬드 글로우 섀도우,http://getitbeauty.m.tving.com/VOD/SELFView/35800,겟잇뷰티 SELF < 볼륨 속눈썹 3단 콤보 >
32891,"30ml / 68,000","10cm 가까이서 보아도, 24시간 후에도 결점 없이 완벽한 피부를 연출해주는 에스티 로더의 베스트셀러 파운데이션",에스티로더 더블 웨어 스테이-인-플레이스 메이크업 파운데이션,,
32153,"40ml / 31,000",톤업 베이스 겸용 자외선 차단제,로벡틴 스킨 이센셜즈 UV 쉴드 틴티드 선크림,,
28650,"62,000원",크고 촘촘한 둥근 모양과 부드러운 천연모와 탄력있는 합성모 소재가 연결된 미세한 브러시 모가 빠르게 블랜딩 시켜주며 피부의 미세한 모공과 틈까지 섬세하게 매워줌,맥 187 듀오 파이버 페이스 브러시,,
24497,"30ml / 67,000",뗑 미라클 파운데이션 SPF 15-은은하고 맑은 진줏빛 아우라 피부. 더욱 강력해진 유니버셜 라이트 테크놀로지로 피부 속 숨은 빛까지 밝혀 은은하고 맑은 진주빛 아우라 피부를 연출해드리는 파운데이션,랑콤 뗑 미라클 리퀴드 파운데이션,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29354&TipSeq=36069,[2011.11.02] 40화 Ⅰ. 소개팅 매력 어필 여성 메이크업
27552,"4g / 33,000",피부에 생기를 주는 치크 블러셔,슈에무라 글로우 온 (M Medium Amber 761),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29386&TipSeq=36482,[2012.07.25] 25화 Ⅱ. baby & lady 메이크업 - 볼 & 입술
28310,10ml / 14000,덧발라도 쉽게 뭉치지 않는 한 올 한 올 깔끔한 볼륨 효과,메이블린 뉴욕 로켓 볼륨 익스프레스 마스카라,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29442&TipSeq=36867,[2013.11.20] 34화 Ⅲ. 게릴라 뷰티 배틀 2 Round : 유진 팀`s 팜므파탈 메이크업
26918,"28g / 50,000",칙칙한 피부 톤을 화사하게 보정해주고 파운데이션의 밀착력을 높여주는 플루이드 타입의 메이크업 베이스,슈에무라 UV 언더베이스 플루이드,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29412&TipSeq=36645,[2013.03.20] 4화 Ⅰ. 1교시 : 기초 메이크업
22984,"10ml / 39,000",이 획기적인 눈가 전용 프라이머는 눈꺼풀과 눈밑에 360도 사용가능하며 아이섀도우와 컨실러가 하루종일 도망가지 않고 머무르도록 잡아줍니다.,베네피트 스테이 돈 스트레이,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29420&TipSeq=36709,[2013.05.15] 12화 Ⅵ. 로즈 메이크업
32890,"30ml / 83,000",무너짐 없이 파워 스킨을 완성하는 신개념 슬림핏 하이 커버 파운데이션,조르지오아르마니 파워 패브릭 파운데이션,,
28309,4g / 15000원,"런웨이 핫 컬러로 더 비비드하고, 타투처럼 강렬하고 더 오래 지속. 고발색 롱래스팅 젤 크림 섀도우",메이블린 뉴욕 아이스튜디오 컬러 타투 섀도우,http://getitbeauty.m.tving.com/VOD/SELFView/35800,겟잇뷰티 SELF < 볼륨 속눈썹 3단 콤보 >
27551,"1.8g / 18,000",팁 온 타입의 아이브로우 파우더와 오토 타입의 아이브로우 펜슬을 하나로 만든 듀얼 타입의 브로우,RMK W 아이브로우,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29386&TipSeq=36481,[2012.07.25] 25화 Ⅰ. baby & lady 메이크업 - 눈썹
32889,"25ml / 52,000",파운데이션 또는 컨실러로도 사용 가능하며 오랜 시간 지속력을 자랑하는 파운데이션,맥 프로 롱웨어 너리싱 워터프루프 파운데이션,,
22981,"5.39g / 55,000",Brand : 베네피트(benefit),베네피트 스모키 아이즈,,
10818,"60ml / 35,000원",- 매끄럽고 투명한 피부결을 가꾸어주는 롱래스팅 수분 에센스,라네즈 워터뱅크 에센스,,
18577,"120ml / 11,000",뛰어난 분사력의 일명 안개 미스트! 뷰티블로거들이 강추하는 제품,미스티안 페이셜 미스트,,
27550,"30ml / 70,000",최적의 편안함을 제공하는 매우 가볍고 산뜻한 텍스쳐의 파운데이션,크리스찬 디올 스킨 누드 플루이드 파운데이션,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29386&TipSeq=36483,[2012.07.25] 25화 Ⅲ. 자신감을 되찾아 줄 타임머신 메이크업
10800,0.4ml / 18000,초보자도 손쉽게 점막부분까지 섬세하고 꼼꼼하게 바를 수 있는 초극세 붓펜 라이너,키스미 히로인 메이크 스무스 리퀴드 아이라이너,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29873&TipSeq=37656,[2015.04.15] 11화 Ⅰ. 나만의 데일리 아이템 BEST5 최강전 - 1
18559,"4.4g / 14,000","Simply & Lovely 손가락 하나로 3초 변신! (그라데이션 컬러 믹스, 뛰어난 발색력, 뷰티 에센스, 반짝반짝 펄 함유)",캔메이크 그라데이션 윙크,http://getitbeauty.m.tving.com/VOD/SELFView/35741,겟잇뷰티 SELF < 3분 초스피드 메이크업 >
26917,"5g / 25,000","건조하기 쉬운 입술에 하루 종일 촉촉한 보습, 보호 효과를 주어 건강한 입술을 만들어주며 자연스러우면서 윤기 있는 입술 칼라 연출이 가능한 스틱형 립 틴트 밤",오휘 립 틴트 밤 (1호 샤인 핑크),http://getitbeauty.m.tving.com/VOD/SELFView/35782,겟잇뷰티 SELF < 쿨링 선 케어 >
28649,"28,000원",펄 또는 파우더의 섬세한 입자를 얇고 고르게 표현해주는 브러쉬,에스쁘아 하이라이터 브러쉬,,
32888,"3.4g / 15,000",여리한 샐먼 오렌지 색의 립스틱,웨이크메이크 웨이크메이크 루즈건 제로 #05 비터스윗,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32868&TipSeq=53551,[2017.10.25] 33화 Ⅲ. 6시 못생김
32152,180ml / 29000,"액티베이팅 트리트먼트 로션은 세안 후 첫 단계에 사용하는 워터에센스로 보습은 더하고, 피부결 정돈 및 수딩 액티베이션의 효과로 피부를 최적의 상태로 만들어주는데 도움을 줍니다.",로벡틴 스킨 이센셜즈 액티베이팅 트리트먼트 로션,,
28648,"12,000원",모 끝을 세심하고 부드럽게 특수 처리하여 투명한 펄 감과 광택을 더욱 극대화 시켜주는 브러쉬,에뛰드하우스 프로 스킬 102 투명 광택 브러쉬,,
24459,"50ml / 75,000","산뜻하고 가벼우면서도 완벽한 커버! 깃털처럼 가벼우면서도 바르는 즉시 모공, 피부결점, 칙칙함은 커버해주고, 주름은 완화해주어 환하고 생기있게 빛나는 피부로 연출해줍니다.",랑콤 UV 엑스퍼트 GN-쉴드TM BB 컴플리트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29363&TipSeq=36256,[2012.02.15] 2화 Ⅰ. For 20대 - 성형 셀카 메이크업
32151,"50ml / 53,000",클렌징과 각질제거를 동시에 할 수 있는 제품,이브롬 클렌징크림&손수건,,
27462,"- / 200,000",고출력으로 빠른 시간 큐어링 가능. 자동 기능으로 손만 집어넣어도 자동으로 작동,뷰닉스 2000K 젤램프,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29380&TipSeq=36440,[2012.06.13] 19화 Ⅱ. 2012 HOT한 젤 네일 1 - 마블링
26916,"30g / 11,900",바르는 부위로 빛을 자연스럽게 모아주는 은은한 펄감이 바디라인을 매끈하고 늘씬하게 연출함. 노출 부위나 돌출되는 뼈에 발라주면 시각적으로 확실히 슬림해보임,더페이스샵 바디 비비 밤,,
32048,"95,900",깊고 아름다운 눈매를 연출,카일리 코스메틱 카일리제너 버건디 팔레트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32058&TipSeq=50349,[2017.02.26] 2화 Ⅰ.최초공개 블랙핑크 REAL 애정템
27549,"15ml / 95,000원",- 제라늄과 로즈마리 오일이 함유된 고농축 밤으로 건성 부위에 수분을 공급하여 촉촉함을 장시간 유지할 수 있습니다..,바비 브라운 엑스트라 수딩밤,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29386&TipSeq=36483,[2012.07.25] 25화 Ⅲ. 자신감을 되찾아 줄 타임머신 메이크업
10794,"4.5g / 6,000",눈썹의 결을 고르게 살려주고 자연스러운 컬러를 입혀주어 세련되고 입체적인 눈썹으로 표현해주는 아이브로우 전용 마스카라,에뛰드하우스 청순 거짓 브라우 카라 (2호 라이트 브라운),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29399&TipSeq=36566,[2012.10.24] 38화 Ⅱ. Glam sad 메이크업
32150,"4g / 32,000","어떠한 형태, 길이의 눈썹에도 사용이 가능한 멀티 브로우 마스카라",슈에무라 아이브로우 마스카라,,
18558,"- / 18,000","보습 에센스 성분으로 오랫동안 촉촉하고 부드러운 밀착감, 빛의 각도에 따라 다양한 컬러감을 연출하는 음영메이크업의 진수 브라운 섀도우",캔메이크 퍼펙트 브라운 아이즈,,
30127,"5g / 83,000",감각적인 5가지 컬러 구성의 팔레트로 실크 드레스처럼 눈가에 발리는 부드러운 텍스처가 특징. 행복과 로맨스의 컬러들이 눈매를 아름답게 물들임.,입생로랑 꾸뛰르 팔레트 5-칼라 레디-투-웨어 (No. 9 러브),,
32047,"125g / 20,700","각질을 부드럽게 관리해주고, 맑고 깨끗한 피부의 건강을 위한 시원한 페퍼민트 팩입니다.",러쉬 마스크 오브 매그너민티,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32058&TipSeq=50349,[2017.02.26] 2화 Ⅰ.최초공개 블랙핑크 REAL 애정템
26915,"6g / 23,000",피부속부터 빛나는 피부를 위한 스페셜 자외선 차단 지수가 포함된 파우더가 들뜸없이 산뜻하게 자외선으로부터 피부를 보호해주며 가루 날림없는 탁월한 밀착력으로 피부를 매끄럽게 표현해준다.,닥터자르트 리뉴얼리스트 선 파우더 SPF40/PA++,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29335&TipSeq=36207,[2011.06.22] 21화 Ⅴ. 명품VS저렴 아이스룩 메이크업 비교
32046,"10g / 100,000",스모키에서 섹시한 아이 메이크업까지 모든 메이크업을 아우르는 4개 컬러로 구성된 아이섀도우입니다.,톰 포드 EYE QUAD #DISCO DUST,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32058&TipSeq=50349,[2017.02.26] 2화 Ⅰ.최초공개 블랙핑크 REAL 애정템
30126,"6ml / 41,000",비비드한 팝 컬러의 산뜻한 워터 틴트로 선명한 워터베이스 젤 포뮬라가 입술에 닿는 순간 미세한 물방울로 바뀌면서 투명하게 반짝이는 입술로 만들어 줌,입생로랑 베르니 아 레브르 팝 워터 (#202 루쥬 스플래쉬),http://getitbeauty.m.tving.com/VOD/SELFView/39245,겟잇뷰티 SELF < 박수진 홈 파티 메이크업 >
28647,"236ml / 57,000원",가벼운 알코올프리 오일 트리트먼트 아르간 오일로 큐티클을 보호하고 손상으로부터 모발을 보호해 더욱 촉촉하고 매끄럽게 함,러스크 딥샤인 오일,http://getitbeauty.m.tving.com/VOD/SELFView/35820,겟잇뷰티 SELF < 스프링 웨이브 헤어 퍼레이드 >
22977,"2.8g / 32,000원",- 부드러운 하이라이팅 펜슬을 눈썹 아래 부분에 바르면 즉각적인 눈썹 리프팅 효과를 주며 빛나는 눈매를 연출해줍니다,베네피트 하이 브라우 글로우,,
10691,"2.5g / 3,900",부드럽게 밀착되는 샤인 쉬머 펄의 입체적인 눈매를 표현해주는 아이섀도우,더페이스샵 러블리 믹스 아이즈 쉬머,http://getitbeauty.m.tving.com/VOD/SELFView/35743,겟잇뷰티 SELF < small face 비법 >
30125,"4ml / 40,000",선명한 컬러와 입술에 녹아드는 풍부한 텍스처가 볼륨감 넘치는 촉촉한 입술로 만들어주는 글로시 립스틱,입생로랑 루쥬 볼립떼 샤인 (No. 14),http://getitbeauty.m.tving.com/VOD/SELFView/39245,겟잇뷰티 SELF < 박수진 홈 파티 메이크업 >
27099,"3.5g / 32,000","풍부한 색감, 크리미한 텍스처, 쿠파수 버터로 보습 기능까지 삼박자를 고루 갖춘 제품.",메이크업포에버 루즈 아티스트 내추럴 (N39),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29327&TipSeq=36152,[2011.04.27] 13화 Ⅲ. 웜톤 컬러 메이크업
28646,"128,000원",컬 방향 설정이 없는 자동 컬 방향 시스템으로 누구나 더욱 손쉽게 스타일링 할 수 있는 일반형 제품,바비리스 컬 시크릿,http://getitbeauty.m.tving.com/VOD/SELFView/35820,겟잇뷰티 SELF < 스프링 웨이브 헤어 퍼레이드 >
27548,3.8g / 38000,풍부한 색상과 부드럽고 크리미한 광택을 지닌 립스틱,바비 브라운 크리미 립칼라,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29386&TipSeq=36482,[2012.07.25] 25화 Ⅱ. baby & lady 메이크업 - 볼 & 입술
32270,"3g / 65,000",촉촉한 립을 완성시켜주는 립컬러,톰 포드 Lip color shine rouge a levres brillant #02 SMITTEN,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=32240&TipSeq=51121,[2017.04.23] 10화 Ⅰ.그윽하다라 메이크업
27461,"7ml / 19,000",각각의 색상들의 개성을 한껏 살려내어 또렷하고 선명한 칼라 감각을 자랑하는 화려한 색감의 라인,비유비 AI Color Gel (PU 001),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29380&TipSeq=36441,[2012.06.13] 19화 Ⅲ. 2012 HOT한 젤 네일 2 - 마린 스트라이프 & 메탈릭
27098,"3.5g / 45,000","거울이 내장된 타탄 무늬의 컴팩트 속에 화사하게 반짝이는 페이스를 위한 파우더 블러시, 쉬머 블러시, 뷰티 파우더가 트리오로 함께 담겨져 있는 매력적인 페이스 키트 제품.(peachtwist/melba/smooth harmony)",맥 어 트라이엄펀트 블러시 페이스 키트,http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29327&TipSeq=36152,[2011.04.27] 13화 Ⅲ. 웜톤 컬러 메이크업
18547,"7ml / 18,000","식물성 오일 성분이 속눈썹 뿌리부터 끝까지 영양성분을 전달하며, 윤기있고 건강한 속눈썹으로 변신",키스미 히로인 메이크 아이래쉬 세럼,,
27097,"7.2g / 85,000","단색으로는 물론, 피부 위에서 색이 겹쳐져 색과 색을 믹스하여 즐길 수 있는 아이템.",RMK 인지니어스 내추럴 아이즈 (BR200),http://getitbeauty.m.tving.com/BeautyTip/View?EpisodeID=29327&TipSeq=36152,[2011.04.27] 13화 Ⅲ. 웜톤 컬러 메이크업
22975,"1.2g / 32,000",하드하지 않은 질감이 눈썹결을 더욱 풍성하게 살려줍니다.,베네피트 인스턴트 브라우 펜슬,,
26914,"12.5g / 38,000원","마이크로 파인 피그먼트가 쉬머감이 넘치는 벨벳같은 피부표현과 따스하게 빛나는 글로우한 피부로 만들어준다. 블러셔로 사용시 촉촉하고 생기 넘치는 코랄 컬러 치크를, 얼굴 전체에 사용했을 땐 화사하게 빛나는 건강한 피부톤으로 연출해준다.",가든 블리스 올 오버 쉬머 파우더,,
